ensembl_transcript_id,GeneName,logfc,pvalue,fdr
ENSRNOT00000005070,Pttg1,0.276889467255553,0.606040344288633,NA
ENSRNOT00000005071,Clgn,0.239823206859221,0.425742543969474,0.795953451769017
ENSRNOT00000005072,Opn3,0.283334889951568,0.52546194962656,NA
ENSRNOT00000005073,Col5a2,0.346380165852462,0.305982031423573,0.715452276563632
ENSRNOT00000005074,Wnt9b,0.141436405667149,0.826122006276221,NA
ENSRNOT00000005076,Rgs9,-0.394001104511993,0.21560121517553,0.637371395128573
ENSRNOT00000005077,Nlgn3,NA,NA,NA
ENSRNOT00000005078,Zdhhc17,-0.589049284029411,0.069858483151796,0.42096190618434
ENSRNOT00000005082,Efcab11,0.374071831890324,0.594550365672725,NA
ENSRNOT00000005084,Angel2,-0.046162926035429,0.829729990569387,0.96260791470051
ENSRNOT00000005085,Atf3,0.014263117637934,0.980345336811145,NA
ENSRNOT00000005089,Mrps7,0.836789220467191,0.017275957312339,0.238229494110489
ENSRNOT00000005090,Tada1,-0.399107372854036,0.397710112015343,NA
ENSRNOT00000005091,Wdr64,NA,NA,NA
ENSRNOT00000005095,Vash2,-0.477935293523221,0.268999489075021,0.687074062259534
ENSRNOT00000005100,Slc43a2,0.224753592819534,0.272253328540025,0.689827700456626
ENSRNOT00000005101,Drg2,0.116083277654514,0.570737667747723,0.867910665981318
ENSRNOT00000005102,Nlgn3,NA,NA,NA
ENSRNOT00000005109,Nmral1,-0.060482945215324,0.791564250247317,0.95098860590302
ENSRNOT00000005120,RGD1560334,0.268686951414368,0.689057617772965,NA
ENSRNOT00000005121,Lcorl,-0.165185823903541,0.784600533915512,NA
ENSRNOT00000005124,Scoc,0.150009005114927,0.429665437268547,0.798221890325994
ENSRNOT00000005125,Blmh,-0.011541978088464,0.960253454037834,0.992432864239481
ENSRNOT00000005126,Dhx15,0.082112142705106,0.683203393709798,0.918877927616193
ENSRNOT00000005127,Dars,-0.045045948384266,0.829808721577586,0.96260791470051
ENSRNOT00000005129,Tmigd1,-0.30736437066416,0.622214912566445,NA
ENSRNOT00000005132,Slu7,-0.242605445946202,0.29625567986866,0.7085684592074
ENSRNOT00000005138,Atp6ap2,-0.33206327316726,0.177741555122347,0.592083783016232
ENSRNOT00000005141,Fam47a,0.096480360361361,0.694808396934736,NA
ENSRNOT00000005143,Cxcr4,0.034606816205611,0.949972761288444,NA
ENSRNOT00000005144,Slc25a11,-0.004214039318859,0.983988247863355,0.998077764650673
ENSRNOT00000005146,Lcorl,0.115330436998178,0.666346410187561,NA
ENSRNOT00000005147,Dedd,-0.334916060981422,0.280172433163496,0.697639825791294
ENSRNOT00000005148,Gorab,-0.095093819011286,0.644380136976044,0.903110806460468
ENSRNOT00000005153,ENSRNOT00000005153,-0.189129230855587,0.771264177875325,NA
ENSRNOT00000005155,Sod3,-0.005425997127227,0.983297531962233,0.998007611963354
ENSRNOT00000005156,Rgs2,0.09270209183984,0.642630174108059,0.902311541561592
ENSRNOT00000005157,Tph2,-0.101019086819296,0.781983395888281,0.949155686004827
ENSRNOT00000005158,ENSRNOT00000005158,NA,NA,NA
ENSRNOT00000005161,C1qtnf2,-0.249556005047558,0.620947639897585,NA
ENSRNOT00000005162,PORF1,-0.29146885082759,0.579204047962724,NA
ENSRNOT00000005163,Rgs13,-0.063058988244523,0.833312639978063,0.963622204513248
ENSRNOT00000005165,Tspan6,0.127568978914049,0.546468797334962,0.85869877536578
ENSRNOT00000005167,Tdp1,0.0202571423804,0.942325931828157,0.986978065693036
ENSRNOT00000005168,Lgi2,0.275028103031955,0.406547784775831,0.782906044532577
ENSRNOT00000005170,Smek2,0.235885276754044,0.224013721639479,0.642437322826184
ENSRNOT00000005171,Ccnjl,-0.517028995285558,0.129552125470324,0.534263892508156
ENSRNOT00000005172,Wipi1,-0.645337862509597,0.013778971513139,0.21835542663576
ENSRNOT00000005175,Kcnk10,-0.28827437255598,0.442564734385136,0.805804995965773
ENSRNOT00000005176,Wnt3,0.199349633333774,0.653160149057256,NA
ENSRNOT00000005181,Bmx,0.190199787661908,0.770977481023433,NA
ENSRNOT00000005187,RGD1564387,-0.156222531780898,0.778755678294157,NA
ENSRNOT00000005190,Nenf,0.212943137642104,0.372486485334887,0.762728186639143
ENSRNOT00000005194,Nit1,0.148415363392241,0.454547733154807,0.811831401266773
ENSRNOT00000005195,Cep350,NA,NA,NA
ENSRNOT00000005198,Mif4gd,-0.129272251856166,0.657283676086816,0.908162977725935
ENSRNOT00000005204,Stx8,-0.040900816502407,0.851248738957261,0.96678470327827
ENSRNOT00000005205,Fabp6,0.489041168367933,0.484154609251295,NA
ENSRNOT00000005206,Acmsd,-0.140827409560293,0.803166702565106,NA
ENSRNOT00000005209,Kcnh1,0.03762788537137,0.846513005043943,0.965954900199199
ENSRNOT00000005212,Thsd7b,-0.928279401223404,0.001860247170049,0.085180859920135
ENSRNOT00000005213,Uck2,0.352863245310056,0.49708720455476,NA
ENSRNOT00000005214,Tnmd,0.313926031232794,0.449284253413859,NA
ENSRNOT00000005220,Paqr4,0.232102217878552,0.386459421698824,0.769391583491669
ENSRNOT00000005223,Hhat,NA,NA,NA
ENSRNOT00000005226,Rps6kb1,-0.274663647456803,0.297568960252079,0.709159818940075
ENSRNOT00000005228,Slc40a1,-0.310706124013782,0.434558895036025,0.800234328818973
ENSRNOT00000005229,ENSRNOT00000005229,NA,NA,NA
ENSRNOT00000005234,Sertad4,0.093251666558804,0.720181141437111,0.929579848430261
ENSRNOT00000005235,Cep350,0.025311359870873,0.920542957103477,0.983754950203818
ENSRNOT00000005237,Gid4,0.143238092525246,0.632780752794604,0.899676545541225
ENSRNOT00000005242,Rnf167,-0.00995005035257,0.965560617197737,0.99397895353709
ENSRNOT00000005244,Map3k19,-1.0159277572554,0.10856765839235,NA
ENSRNOT00000005251,Rgs1,-0.638205276025103,0.358456256288531,NA
ENSRNOT00000005253,RGD1564243,-0.393490632768177,0.50196892572144,NA
ENSRNOT00000005255,Ntn1,0.083584093275797,0.89694726948375,NA
ENSRNOT00000005257,Arsg,-0.315162464688322,0.445559252247749,0.808313072617003
ENSRNOT00000005258,Rab21,0.17941387445128,0.457001279248206,0.81299830612017
ENSRNOT00000005260,Commd10,-0.117965874806964,0.54824608369034,0.859544528515951
ENSRNOT00000005262,Cpd,-0.194312680137611,0.453251189531571,0.811831401266773
ENSRNOT00000005267,Ocrl,-0.060555500978811,0.772691742055521,0.946979551480242
ENSRNOT00000005270,RGD1564093,0.499001674395014,0.054799502783036,0.38289437093074
ENSRNOT00000005272,Tmem183a,0.232019584421341,0.250662188348288,0.671710394728517
ENSRNOT00000005273,Ergic1,-0.697630566739783,0.063451014595926,0.406335578108786
ENSRNOT00000005277,Tmco1,-0.027081694092286,0.887740644498235,0.976189231168224
ENSRNOT00000005280,Tor1aip1,0.005175546295913,0.984923541540759,0.998496853911594
ENSRNOT00000005283,Gosr1,-0.37201034067402,0.333958963456728,0.736896392236595
ENSRNOT00000005284,Cd55,-0.019921170487034,0.95743806796255,0.99150108034873
ENSRNOT00000005285,Krt14,NA,NA,NA
ENSRNOT00000005286,Nap1l1,0.06303845993054,0.740409144306644,0.935484228756957
ENSRNOT00000005289,Rab3gap1,0.087429015429306,0.67298282141542,0.913736408841195
ENSRNOT00000005292,Slc25a19,0.266620462379766,0.298276272932535,0.709159818940075
ENSRNOT00000005293,Map2k4,0.071491169203727,0.777103954810229,0.948646554287612
ENSRNOT00000005296,Tor1aip1,NA,NA,NA
ENSRNOT00000005297,Spata7,0.162329334513815,0.455781987178025,0.812436061252735
ENSRNOT00000005304,Ttc1,0.390369270792537,0.063205783159063,0.405497208855227
ENSRNOT00000005306,Ccdc104,0.241639345817044,0.235016426143788,0.656000945660081
ENSRNOT00000005310,Tmem19,-0.301513802612623,0.219167658784121,0.639300843544602
ENSRNOT00000005311,Col1a1,0.397589441107596,0.277508826391153,0.695013702697762
ENSRNOT00000005313,Ankar,0.551861160907046,0.173436583341027,0.587711229687733
ENSRNOT00000005314,Exo1,0.085344282708861,0.902793843313008,NA
ENSRNOT00000005317,Dnajc27,-0.046446549239176,0.834800440889799,0.963894047051917
ENSRNOT00000005324,Rgs18,-0.246683950668565,0.646972677653064,NA
ENSRNOT00000005325,Tefm,0.183779843352947,0.403710550513345,0.780950242560438
ENSRNOT00000005328,Amelx,-0.066222645532095,0.754350825409243,NA
ENSRNOT00000005329,Psmc1,0.2096987069854,0.270561540966667,0.688788525403126
ENSRNOT00000005330,RGD1560575,-0.472620094134302,0.348572035228769,NA
ENSRNOT00000005331,Apln,-0.151894932632187,0.657387686507895,0.908185176765916
ENSRNOT00000005332,Pld5,-0.833070319710113,0.232589117133029,NA
ENSRNOT00000005337,Rptor,0.160650607497653,0.526570239739332,0.849208652527594
ENSRNOT00000005341,RGD1566344,0.040168432648691,0.873442841455566,0.971956527409428
ENSRNOT00000005343,Il2rg,0.687044263154423,0.3268901886286,NA
ENSRNOT00000005346,Pfdn2,-0.653778630829735,0.012698247074534,0.209883938081474
ENSRNOT00000005347,Grb2,-0.124462863543169,0.512538145265337,0.843153839344153
ENSRNOT00000005348,Tmem27,-0.787087335182534,0.260336688423096,NA
ENSRNOT00000005349,Pi4k2b,0.389683668304372,0.504084151059466,NA
ENSRNOT00000005352,Klhdc9,-0.484541408455749,0.251379567584673,0.672176111678559
ENSRNOT00000005353,Tdrd5,0.142369123415308,0.701826287331271,0.923174140742506
ENSRNOT00000005355,Zranb3,-0.182030794024168,0.606669785955911,0.88903790076
ENSRNOT00000005361,Phlda1,0.182818540711898,0.534261799824937,0.852458003688864
ENSRNOT00000005363,Dnajb9,0.39181638206369,0.080714293346066,0.441152335887359
ENSRNOT00000005365,ENSRNOT00000005365,NA,NA,NA
ENSRNOT00000005366,Llgl1,-0.77668456204131,0.013841109329146,0.218777060107733
ENSRNOT00000005367,Fam20a,0.39686898845272,0.382077088683141,NA
ENSRNOT00000005368,Pitpna,0.401815018185442,0.044402571615184,0.349962928343778
ENSRNOT00000005369,Nrde2,-0.078225008116207,0.811083851329474,0.957986772999834
ENSRNOT00000005370,Pfn1,0.398730051127614,0.039335795627668,0.332332070524742
ENSRNOT00000005372,R3hdm1,0.144714825627513,0.481658675731299,0.827030074817288
ENSRNOT00000005374,Gipc1,-0.234795373048868,0.354664420044791,0.7507633017307
ENSRNOT00000005376,Nsmce2,0.263166191877389,0.284754588815625,0.700184628411776
ENSRNOT00000005379,Chmp6,-0.037303021553002,0.864905724336976,0.970289318764794
ENSRNOT00000005381,Sgca,0.279548682604317,0.250722609618596,0.671710394728517
ENSRNOT00000005382,Krt17,-0.498651831417685,0.471137814472893,NA
ENSRNOT00000005383,Dusp1,0.143100670330984,0.583632869246462,0.877204150883213
ENSRNOT00000005387,Tmem206,0.068957649593203,0.752382978342439,0.939701467560683
ENSRNOT00000005388,Ccdc88a,NA,NA,NA
ENSRNOT00000005389,Adcy3,-0.538242853173039,0.067496502393862,0.413972217712267
ENSRNOT00000005396,ENSRNOT00000005396,-0.143219746319741,0.639193581103476,NA
ENSRNOT00000005399,Glipr1,0.459019457963979,0.071998376608683,0.424871876131022
ENSRNOT00000005400,Dusp10,1.05295662175141,0.001685425268526,0.081087281968213
ENSRNOT00000005402,Ptrhd1,0.551797159216341,0.036254873836327,0.320203309967645
ENSRNOT00000005405,Pik3r6,0.377749731869201,0.553448448034943,NA
ENSRNOT00000005407,1700056E22Rik,0.457361495909013,0.436837390772258,NA
ENSRNOT00000005408,Osgepl1,0.479355498597108,0.052231161397981,0.375219906162623
ENSRNOT00000005413,ENSRNOT00000005413,NA,NA,NA
ENSRNOT00000005422,Snrk,-0.532746505966513,0.095393981754762,0.46941821128461
ENSRNOT00000005423,Ccdc42,0.740808941076146,0.281385349176701,NA
ENSRNOT00000005425,Nphs2,NA,NA,NA
ENSRNOT00000005426,Cwc25,0.488246391908158,0.054981035983034,0.383269894647567
ENSRNOT00000005428,Rnf135,0.167570779968402,0.670476524166493,0.912189621827419
ENSRNOT00000005432,ENSRNOT00000005432,-1.00281291471534,0.0016128717353,0.079900241669942
ENSRNOT00000005433,RGD1564148,-0.02324710308676,0.96576804016836,NA
ENSRNOT00000005438,Lrrk2,0.242692006427709,0.301792695904654,0.712961379103267
ENSRNOT00000005439,Pnn,0.109483066622884,0.715589844121779,0.9275992825423
ENSRNOT00000005440,Tcaim,0.060608474398711,0.772012945763971,0.946849859198261
ENSRNOT00000005441,Camk2b,-0.662480188006756,0.248222714113986,NA
ENSRNOT00000005443,Thap2,-0.870679260080193,0.104142854201273,NA
ENSRNOT00000005445,1700001P01Rik,0.498048363903055,0.471227628549568,NA
ENSRNOT00000005446,Sema6a,0.175254075339124,0.785768984809119,NA
ENSRNOT00000005450,Atp2b1,NA,NA,NA
ENSRNOT00000005458,ENSRNOT00000005458,-1.05981888173729,0.120941067484957,NA
ENSRNOT00000005459,01-Mar,0.351422865444871,0.468258381483183,NA
ENSRNOT00000005461,C4bpa,0.203336502445434,0.770057709736452,NA
ENSRNOT00000005463,Nedd1,-0.241138887023036,0.494983638805191,0.833671171717656
ENSRNOT00000005467,CEP170,0.149434408348967,0.567207137510968,0.867234797749116
ENSRNOT00000005470,PTGER1,-0.27570268600372,0.602195913568229,NA
ENSRNOT00000005471,Rpl23,-0.029411805655037,0.899301545370873,0.979386405211906
ENSRNOT00000005476,Sema6a,NA,NA,NA
ENSRNOT00000005477,Slit2,0.057100366867598,0.820228463573044,0.960552599916844
ENSRNOT00000005478,RGD1309926,-0.410697692539222,0.508361799547829,NA
ENSRNOT00000005479,Dnaja3,0.62942045531111,0.010279781243894,0.188606704449642
ENSRNOT00000005486,Ubtd2,0.620880012690517,0.168472396285259,NA
ENSRNOT00000005487,Ccdc88a,NA,NA,NA
ENSRNOT00000005489,Abca8b,-0.706098007822993,0.311365669141609,NA
ENSRNOT00000005490,Vasn,0.608085707786905,0.092538433869218,0.46489966927556
ENSRNOT00000005491,Atp2b1,NA,NA,NA
ENSRNOT00000005492,Gm872,0.991316463909054,0.115029453892098,NA
ENSRNOT00000005498,Ppp1r9b,0.162239469635557,0.626549926464134,0.896547433707038
ENSRNOT00000005502,RGD1311745,-0.078702251421922,0.732981156103522,0.934259694590265
ENSRNOT00000005504,Prorsd1,0.191394821665789,0.533923977310235,0.852458003688864
ENSRNOT00000005505,C4bpb,0.129617871508855,0.767605691748076,NA
ENSRNOT00000005509,Efcab9,0.371213550170906,0.568472705743514,NA
ENSRNOT00000005511,ENSRNOT00000005511,NA,NA,NA
ENSRNOT00000005514,RGD1308775,-0.049263329595272,0.932260859242884,NA
ENSRNOT00000005516,Dusp18,0.279465218054635,0.466758190864815,0.817414940130316
ENSRNOT00000005518,Zfp18,0.206093233561525,0.38268030952583,0.767253434025889
ENSRNOT00000005519,Samd14,0.177659508735732,0.695274716598799,NA
ENSRNOT00000005520,ENSRNOT00000005520,-0.679798480939703,0.329536895588706,NA
ENSRNOT00000005521,Hdac9,-0.323578321737173,0.281453880995571,0.698265812176147
ENSRNOT00000005522,Lasp1,-0.013745638424764,0.957451030744356,0.99150108034873
ENSRNOT00000005523,Mgat4c,-0.348202333044575,0.292460242943494,0.705689876190198
ENSRNOT00000005532,CEP170,-0.021792942890522,0.930455385089042,0.985179022332642
ENSRNOT00000005535,ENO2,-0.314917108379752,0.253376511157457,0.672970991232785
ENSRNOT00000005537,Fam19a2,-0.868658696307772,0.026191988268125,0.27807547190504
ENSRNOT00000005539,Grip1,NA,NA,NA
ENSRNOT00000005541,Zfc3h1,0.081270758483601,0.707916574667811,0.923419214223538
ENSRNOT00000005545,Grip1,-0.27321727701237,0.500360962549904,NA
ENSRNOT00000005550,Pvrl4,0.558730624527779,0.352186609024755,NA
ENSRNOT00000005551,Adipor1,0.354807615717464,0.08395125179556,0.444965152961518
ENSRNOT00000005553,Sfn,0.029397778229814,0.965025717943894,NA
ENSRNOT00000005556,Kcnv1,-0.088680393603557,0.679942184007796,0.917165097992076
ENSRNOT00000005559,Grpr,-1.11426042395185,0.112492251165392,NA
ENSRNOT00000005561,Enpp2,NA,NA,NA
ENSRNOT00000005562,ENSRNOT00000005562,NA,NA,NA
ENSRNOT00000005566,ENSRNOT00000005566,-0.075930791111676,0.736643266388361,NA
ENSRNOT00000005568,Trappc6b,0.234015507958453,0.421181105672175,0.793110928386295
ENSRNOT00000005571,Tnpo2,0.074085521720269,0.705790276969118,0.923419214223538
ENSRNOT00000005574,Ndel1,NA,NA,NA
ENSRNOT00000005575,Myo1a,0.411167747506493,0.545803635452563,NA
ENSRNOT00000005576,Dtl,NA,NA,NA
ENSRNOT00000005577,Rps29,0.024540708382939,0.929902757152292,0.985179022332642
ENSRNOT00000005579,Gm12728,-0.1377830688667,0.839391161836698,NA
ENSRNOT00000005580,Slc7a3,-0.14493174327394,0.636658191659267,0.900093065513833
ENSRNOT00000005581,Fbxw9,0.200017077994668,0.418083614449834,0.790842262379225
ENSRNOT00000005583,Dnah9,-0.198947194051109,0.465530167473907,0.817400240060019
ENSRNOT00000005584,Sybu,-0.42603061987577,0.241056444675353,0.662839259042901
ENSRNOT00000005586,ENSRNOT00000005586,0.096480360361361,0.694808396934736,NA
ENSRNOT00000005587,Pacrgl,-0.160888130777784,0.72641907448731,0.931238533559267
ENSRNOT00000005588,RPL26,-0.284860867090295,0.277188974043976,0.695013702697762
ENSRNOT00000005595,Lrr1,0.548662550730778,0.410311677639636,NA
ENSRNOT00000005601,Eno2,0.084452826575172,0.687524413747144,0.919535160727368
ENSRNOT00000005604,Xpnpep2,-1.18718749983997,0.085463941570543,NA
ENSRNOT00000005608,Mgat2,0.122348033153875,0.603596588729052,0.887311392596794
ENSRNOT00000005611,Aldh9a1,0.366190386958927,0.146801323643866,0.55999220341986
ENSRNOT00000005612,Eno3,0.775644455037629,0.005432022426991,0.141669506644814
ENSRNOT00000005614,ENSRNOT00000005614,-0.40563673705819,0.449505620166277,NA
ENSRNOT00000005615,Prps2,0.063841824359748,0.798547145331779,0.952920805478824
ENSRNOT00000005618,Stxbp6,-0.48876460315271,0.036048000665464,0.320203309967645
ENSRNOT00000005619,Arhgap30,-0.124833004748239,0.810491883235247,NA
ENSRNOT00000005620,Tlr7,-0.10297598960955,0.836030176520608,NA
ENSRNOT00000005622,S100g,0.83189237849098,0.236521428452571,NA
ENSRNOT00000005623,Slc9a7,-0.794952000244704,0.012496529444571,0.208803431401839
ENSRNOT00000005624,Fzr1,-0.608282384863389,0.074173977983959,0.429648415729763
ENSRNOT00000005628,Dtl,NA,NA,NA
ENSRNOT00000005630,Chst7,0.016786700998994,0.96598975100806,0.99407951988709
ENSRNOT00000005634,ENSRNOT00000005634,0.540243831281033,0.196252421543108,0.614589185453271
ENSRNOT00000005637,Snx13,0.444154102979294,0.062258171194865,0.403517709251645
ENSRNOT00000005640,Dohh,-0.292073725561065,0.27230759828952,0.689827700456626
ENSRNOT00000005641,Pdk2,-0.357672247357781,0.215370059044249,0.637030226418604
ENSRNOT00000005643,Smarce1l,NA,NA,NA
ENSRNOT00000005644,Itga3,NA,NA,NA
ENSRNOT00000005645,Ifitm1,-0.468525608386425,0.385062118314825,NA
ENSRNOT00000005646,Slc35e4,0.025427594124449,0.907033884123432,0.981023283755572
ENSRNOT00000005647,Sdccag8,0.337484660341274,0.104769384199971,0.488692963548622
ENSRNOT00000005648,Zfp386,0.001136313389961,0.996349893237392,0.999920241490211
ENSRNOT00000005653,Spag7,-0.239932796303363,0.334699309618744,0.737987064417583
ENSRNOT00000005654,Mon2,NA,NA,NA
ENSRNOT00000005656,Dhps,0.147381208591997,0.539372154549762,0.85547788018161
ENSRNOT00000005658,Vmp1,-0.044164597810957,0.817278523171816,0.959459545759652
ENSRNOT00000005659,RGD1559731,-0.234658295486971,0.704242936273024,NA
ENSRNOT00000005661,Ptrh2,-0.057226757374081,0.785995741390099,0.950728069202398
ENSRNOT00000005663,Asb12,0.183982279789848,0.745806726161979,NA
ENSRNOT00000005664,Pkdcc,0.56661337339945,0.22139416751446,0.64047885885483
ENSRNOT00000005665,Abca8a,-0.434684783685134,0.485243204151535,NA
ENSRNOT00000005666,Osr1,-0.507430892879127,0.45214081800525,NA
ENSRNOT00000005667,Odf4,0.116135471993232,0.837798936781933,NA
ENSRNOT00000005668,Lrp12,0.346535484799902,0.094357986790013,0.468354475597761
ENSRNOT00000005670,G2E3,0.238336307823848,0.400315704665984,0.778251095264593
ENSRNOT00000005671,Tshr,0.432667856499547,0.481635781438742,NA
ENSRNOT00000005674,Ascl1,-0.42551544898496,0.35915023316374,0.753582335494199
ENSRNOT00000005677,Soat1,-0.532021378159711,0.117440171956618,0.515713668727507
ENSRNOT00000005679,Tac3,-0.438252085169685,0.092861660289037,0.465355613403334
ENSRNOT00000005684,2310067B10Rik,-0.468410367108284,0.18157218915166,0.597709799989242
ENSRNOT00000005685,Zbtb39,0.344905107410191,0.214086299453688,0.635812470171036
ENSRNOT00000005686,Irak3,0.267365365175501,0.572526943943466,NA
ENSRNOT00000005687,Baiap2,-1.10338786812799,0.011388387275768,0.199729409434001
ENSRNOT00000005688,Nhp2,NA,NA,NA
ENSRNOT00000005690,Kcnc2,-1.2111603771972,0.017386403764958,NA
ENSRNOT00000005693,Gpr182,-0.061139621240375,0.895479702955292,NA
ENSRNOT00000005694,Tmbim4,0.196724899600594,0.376254708527335,0.764834830296166
ENSRNOT00000005695,ENSRNOT00000005695,-0.280245296652935,0.574914933519839,NA
ENSRNOT00000005698,ENSRNOT00000005698,-0.305608606596487,0.576231150261551,NA
ENSRNOT00000005700,Kcnc2,NA,NA,NA
ENSRNOT00000005702,ENSRNOT00000005702,-0.173484245644236,0.777993496033307,NA
ENSRNOT00000005705,Ebag9,0.163648842088895,0.475346963847941,0.823242333672051
ENSRNOT00000005706,Nts,1.31954288369547,0.000431798153989,0.043113282604593
ENSRNOT00000005711,ENSRNOT00000005711,0.12638153977663,0.799176271069262,NA
ENSRNOT00000005712,ENSRNOT00000005712,0.007962068983012,0.986190894980588,NA
ENSRNOT00000005715,Ints7,0.024171613701993,0.947037582403671,0.98766541831337
ENSRNOT00000005718,Kremen2,NA,NA,NA
ENSRNOT00000005719,Mgst3,0.088243965438885,0.667255344442622,0.910747304975434
ENSRNOT00000005722,Deptor,-0.337950880244634,0.624279529023502,NA
ENSRNOT00000005726,Tor3a,0.207751381474072,0.372199501017401,0.762728186639143
ENSRNOT00000005729,Pfkfb2,NA,NA,NA
ENSRNOT00000005731,Nt5c1b,-0.40593986711117,0.543475901809145,NA
ENSRNOT00000005740,Ccdc59,-0.217893959164876,0.357098598724894,0.752289713263452
ENSRNOT00000005742,Kdm6a,-0.407293152232839,0.367689650786039,NA
ENSRNOT00000005743,Yy1,-0.001779695326396,0.994013502599873,0.999519207071194
ENSRNOT00000005746,Timp3,-0.048154036506009,0.812433764186298,0.958130259915179
ENSRNOT00000005752,ENSRNOT00000005752,NA,NA,NA
ENSRNOT00000005753,Slc25a29,0.173945195357453,0.499133361786585,0.835131873968436
ENSRNOT00000005762,Cdk17,0.383404854517296,0.061977508203102,0.402350739130202
ENSRNOT00000005768,Lrrc52,0.201841405079197,0.557711407442157,NA
ENSRNOT00000005770,Pkn1,-0.501734100507982,0.073252979294303,0.427447485157412
ENSRNOT00000005772,Rpl34,NA,NA,NA
ENSRNOT00000005773,Kcnc2,-0.993651812887044,0.018421339060825,0.244740647522389
ENSRNOT00000005774,Trib2,-0.070804612359759,0.739455552923272,0.935121437361129
ENSRNOT00000005775,Abca9,-0.073673257034335,0.901495989235767,NA
ENSRNOT00000005781,Glrx5,-0.14342308075627,0.559962310757533,0.864071595186856
ENSRNOT00000005784,ENSRNOT00000005784,0.592087072255184,0.351745260487737,NA
ENSRNOT00000005786,Eif3h,-0.022304157028006,0.910659537380853,0.98162309302306
ENSRNOT00000005791,SARG,-0.238429136572013,0.73449875472105,NA
ENSRNOT00000005794,Llph,0.379126631344397,0.117939233415066,0.51733710540422
ENSRNOT00000005797,Dlx3,NA,NA,NA
ENSRNOT00000005798,Ppm1h,-1.02568059986705,0.049773631588095,NA
ENSRNOT00000005800,Arl4a,0.366735068919653,0.142098821925092,0.553512919413478
ENSRNOT00000005803,Dcaf13,0.015690367081662,0.94047186948104,0.986658572106622
ENSRNOT00000005807,Dlx4,NA,NA,NA
ENSRNOT00000005811,Usf1,-0.751403735467517,0.005517544261706,0.142719167643781
ENSRNOT00000005814,Lgr5,0.181653380746518,0.771073556092854,NA
ENSRNOT00000005815,Mrpl13,0.151430508853331,0.484187748425346,0.827936205510102
ENSRNOT00000005817,Zdhhc3,0.069460572438806,0.760934343262491,0.942876185142033
ENSRNOT00000005818,ENSRNOT00000005818,0.593434940862749,0.034932920209738,0.316055990766383
ENSRNOT00000005821,Klhl28,0.386948549616725,0.191381788798612,0.609182096104257
ENSRNOT00000005825,Sptssa,-0.021818725212668,0.908264191851774,0.981023283755572
ENSRNOT00000005828,Utp23,0.333408390872556,0.148566711552098,0.563145288622599
ENSRNOT00000005829,Avpr1a,0.125362506960769,0.764253105203009,0.944744410419423
ENSRNOT00000005832,Klhl12,0.151978173571922,0.683646482377379,0.919202536387294
ENSRNOT00000005834,Mtif2,0.119174065431786,0.563204559579668,0.865253566561311
ENSRNOT00000005835,Pole2,0.379089122509065,0.469690219286065,NA
ENSRNOT00000005837,Phf5a,-0.035286257234996,0.861391920648203,0.969156791898761
ENSRNOT00000005839,Aatk,-0.517614932088318,0.038375937424746,0.328854372346201
ENSRNOT00000005844,Pah,0.799893697681941,0.1092285394701,NA
ENSRNOT00000005845,RABIF,-0.539014198811036,0.073444964568991,0.427457567456843
ENSRNOT00000005846,Daam1,-0.044603105626478,0.818490269457315,0.959986959535858
ENSRNOT00000005848,Abca5,-0.177166575314399,0.674604313571421,0.914282416393621
ENSRNOT00000005849,Zfp238,-0.044816176680436,0.824010935657448,0.961265966071801
ENSRNOT00000005851,Ddc,-0.0325560882602,0.827680304223324,NA
ENSRNOT00000005853,Pigr,-0.0325560882602,0.827680304223324,NA
ENSRNOT00000005854,ENSRNOT00000005854,0.205162471757716,0.739836058359284,NA
ENSRNOT00000005855,Bre,-0.010698523961801,0.962487897063173,0.992949137858421
ENSRNOT00000005857,Fignl1,0.587499496687276,0.292613109691554,NA
ENSRNOT00000005858,Kidins220,NA,NA,NA
ENSRNOT00000005861,Fam179b,NA,NA,NA
ENSRNOT00000005862,Ppfia2,-0.263859557411891,0.163613613219704,0.578858075087506
ENSRNOT00000005863,Lpin1,0.109573072126915,0.722114707390273,0.929982452209373
ENSRNOT00000005866,Cbln4,0.493481167029762,0.234179957976029,0.656000945660081
ENSRNOT00000005871,Mc3r,NA,NA,NA
ENSRNOT00000005872,Rps27a,-0.430630568628913,0.15709383261904,0.572094659991066
ENSRNOT00000005873,Gtf2a1,0.271301608622614,0.335008589214744,0.738126362683064
ENSRNOT00000005875,Rdh7,0.15981516070485,0.817210472267477,NA
ENSRNOT00000005876,Vipr2,0.272156274472579,0.43379883381694,0.800234328818973
ENSRNOT00000005879,Flywch1,NA,NA,NA
ENSRNOT00000005881,Ston2,-0.461543540898275,0.136557323995438,0.543259037690121
ENSRNOT00000005882,Pax6,NA,NA,NA
ENSRNOT00000005884,Styxl2,-0.228814940659398,0.714237268475136,NA
ENSRNOT00000005885,Trib1,0.284563292260027,0.417973830584119,0.790841459666081
ENSRNOT00000005886,ENSRNOT00000005886,NA,NA,NA
ENSRNOT00000005887,Mtbp,-0.299582533028436,0.618147697690846,NA
ENSRNOT00000005894,Gpr125,NA,NA,NA
ENSRNOT00000005897,ENSRNOT00000005897,0.190722102303068,0.773033021116756,NA
ENSRNOT00000005898,Il12b,NA,NA,NA
ENSRNOT00000005899,Flywch2,-0.106940270259449,0.693067965825934,0.922029394597667
