ensembl_transcript_id,GeneName,logfc,pvalue,fdr
ENSRNOT00000014106,Msh4,-0.172105338267124,0.709408548835378,NA
ENSRNOT00000014115,ENSRNOT00000014115,-0.098981959744777,0.689991646493259,NA
ENSRNOT00000014116,Intu,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014118,FLOT2,-0.098981959744777,0.689991646493259,NA
ENSRNOT00000014120,ENSRNOT00000014120,-0.340690842833404,0.430381957973118,NA
ENSRNOT00000014124,Tmod2,-0.485816721104887,0.102783841177533,0.438878748647489
ENSRNOT00000014125,Plek2,1.02768490294687,0.047091681600123,NA
ENSRNOT00000014126,Ptger3,-0.446236451252277,0.522390715677381,NA
ENSRNOT00000014127,Hmbs,0.390077156153025,0.120250066779599,0.469261595731422
ENSRNOT00000014129,Rpusd2,0.787781114708197,0.008254538734373,NA
ENSRNOT00000014132,Tmem229b,0.419616563386182,0.0552822752475,0.35125585366357
ENSRNOT00000014134,Gzma,-0.002037313379304,0.995479206468404,NA
ENSRNOT00000014135,Kank2,-0.637272837964402,0.290709528846435,NA
ENSRNOT00000014139,Dapp1,0.229034728969391,0.639195414441404,NA
ENSRNOT00000014147,Nrg1,NA,NA,NA
ENSRNOT00000014151,Ada,0.391618679867165,0.410894485605012,NA
ENSRNOT00000014152,Nr2f2,-0.329378411051909,0.242853467429812,0.618265990267497
ENSRNOT00000014153,Igfbp4,0.076259811023518,0.762035956149059,NA
ENSRNOT00000014155,ELOVL6,-0.339411417748675,0.336259992586269,NA
ENSRNOT00000014158,Elmsan1,-0.423017907674253,0.255193970888237,NA
ENSRNOT00000014163,Ccr7,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014165,RGD1307365,0.01483395479869,0.9628550118629,NA
ENSRNOT00000014167,Mtor,0.29699819412575,0.11752587884452,0.463869964614759
ENSRNOT00000014170,Glrb,-0.201130734982229,0.397755020823141,0.731907015157568
ENSRNOT00000014171,Tbc1d5,0.057784734198491,0.836136013697664,0.939224311110055
ENSRNOT00000014173,Gcat,0.732269924105837,0.009133995028829,NA
ENSRNOT00000014177,Ctsb,0.138156759811737,0.546923285438542,0.824979417900205
ENSRNOT00000014178,Agtr1b,-0.551607383490805,0.422392301240052,NA
ENSRNOT00000014180,Car3,-0.332392363717933,0.491916011558397,NA
ENSRNOT00000014182,Dnajc3,-0.276837240200677,0.285440884126201,0.64888287798896
ENSRNOT00000014186,ENSRNOT00000014186,-0.667044230133585,0.088253445763189,NA
ENSRNOT00000014191,BC024139,0.445943008707891,0.234842773804305,NA
ENSRNOT00000014193,Mmrn2,0.564548454430363,0.101047474349959,NA
ENSRNOT00000014198,Neil2,-0.15891870684932,0.768945052375734,NA
ENSRNOT00000014202,Pcm1,-0.363552794888662,0.277553166937968,0.644152303746278
ENSRNOT00000014204,Gsc,NA,NA,NA
ENSRNOT00000014207,Cand2,NA,NA,NA
ENSRNOT00000014211,Nol6,0.433466205525623,0.238771251672124,NA
ENSRNOT00000014213,Acot7,0.33698909186013,0.627686472941616,NA
ENSRNOT00000014216,Lgals3,-0.531115557860003,0.313589256944666,NA
ENSRNOT00000014217,Cand2,NA,NA,NA
ENSRNOT00000014218,Lhx9,-0.498711668197804,0.466561360060987,NA
ENSRNOT00000014219,Gngt1,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014229,Hpgd,0.242061242639818,0.677374640918421,NA
ENSRNOT00000014230,Smarce1,-0.288441179433496,0.248420465642937,0.622045715508004
ENSRNOT00000014231,Kcnq4,-0.3443222728518,0.425050040788765,NA
ENSRNOT00000014234,Cmtm3,0.014273929551378,0.973518658697414,NA
ENSRNOT00000014235,Acsl1,0.068408162786591,0.74813608808987,0.906231781490322
ENSRNOT00000014236,Arfip1,0.144688776439539,0.673574392133447,NA
ENSRNOT00000014246,ENSRNOT00000014246,0.295530827604388,0.193576405009348,0.567372525125191
ENSRNOT00000014248,Fgl1,NA,NA,NA
ENSRNOT00000014249,Slc4a5,-1.46571130994235,0.008088595501474,NA
ENSRNOT00000014250,Syn1,-0.075670692453174,0.733548074080315,0.90297715000206
ENSRNOT00000014252,Efcab10,-0.440551512087924,0.106220272534288,NA
ENSRNOT00000014254,ENSRNOT00000014254,-0.199782344453953,0.773089274302773,NA
ENSRNOT00000014257,Plekhh1,0.399256643496947,0.215070052847627,NA
ENSRNOT00000014258,Olr1877,0.009469266108828,0.982760812196255,NA
ENSRNOT00000014261,Wrap53,0.678963277968648,0.034885359891401,0.288802482122619
ENSRNOT00000014265,Pbx4,-0.166541066999416,0.632915585644488,NA
ENSRNOT00000014267,Ca1,0.644591226061584,0.292045290702386,NA
ENSRNOT00000014268,Nrg1,0.333308999162369,0.443526483440481,NA
ENSRNOT00000014269,Mlst8,0.049685091765252,0.814029605906434,0.92859812843199
ENSRNOT00000014270,Depdc1b,-0.097461826948547,0.88820581020711,NA
ENSRNOT00000014271,Prcp,-0.018773198362864,0.950462899927877,NA
ENSRNOT00000014273,Plau,-0.353710891647936,0.55111393015712,NA
ENSRNOT00000014274,Impa1,-0.033832299685282,0.871495857124571,0.953730236793957
ENSRNOT00000014275,Ndc1,0.412942678212036,0.357209645125593,NA
ENSRNOT00000014277,Atoh8,-0.552164609399592,0.275990095681665,NA
ENSRNOT00000014284,Fam181b,0.157237741031494,0.643859458301691,NA
ENSRNOT00000014289,Nsmaf,0.238736990825788,0.450126545975598,0.769422963337928
ENSRNOT00000014300,Mbnl2,-0.130671050544118,0.604077517762975,0.84928197808035
ENSRNOT00000014301,Lysmd2,0.226083391490872,0.419013977054592,0.747520935065392
ENSRNOT00000014309,Ptpn1,0.285135555242587,0.174946489221196,0.547725102739357
ENSRNOT00000014310,Tenc1,NA,NA,NA
ENSRNOT00000014312,Gpm6a,-0.442819532720166,0.070707998353703,0.384501641103129
ENSRNOT00000014316,Olr1107,NA,NA,NA
ENSRNOT00000014317,Slc7a11,-0.491409324084598,0.063418084743865,0.369653642356105
ENSRNOT00000014319,Gzmk,-0.564116995591839,0.37275043984059,NA
ENSRNOT00000014320,Gata4,NA,NA,NA
ENSRNOT00000014323,Fam198a,0.597311596614007,0.353142701906004,NA
ENSRNOT00000014324,Nod1,0.355215876892111,0.363537966144614,NA
ENSRNOT00000014326,Tpbg,0.146939498650748,0.612449746545666,NA
ENSRNOT00000014331,4921507P07Rik,0.54089815545091,0.278577914244303,NA
ENSRNOT00000014333,Fbxo43,-0.436389401486138,0.508115869792328,NA
ENSRNOT00000014337,Olr1108,NA,NA,NA
ENSRNOT00000014346,Wisp2,0.652422974444416,0.187030417524998,NA
ENSRNOT00000014348,Ccrn4l,-0.067121575154186,0.794288960601429,0.921809220917885
ENSRNOT00000014349,Galr3,NA,NA,NA
ENSRNOT00000014353,Nr2c2,0.087571840479768,0.792541211408858,NA
ENSRNOT00000014354,Cachd1,0.533847588655179,0.107715281693223,NA
ENSRNOT00000014357,ENSRNOT00000014357,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014359,Cldn11,0.126291837792275,0.5552896503501,0.829412136752856
ENSRNOT00000014360,Helt,0.105904720646711,0.68560787784716,NA
ENSRNOT00000014369,Gm9934,-0.098981959744777,0.689991646493259,NA
ENSRNOT00000014372,ENSRNOT00000014372,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014373,Twistnb,-0.728219005031507,0.063259422658162,0.369039990578796
ENSRNOT00000014377,Sec13,0.34221866948161,0.123615146810023,0.473768315749222
ENSRNOT00000014382,Ppif,0.441459366570349,0.069257392269779,0.379737133299458
ENSRNOT00000014383,Trappc3,0.043211782073231,0.849044866010149,0.944663075722979
ENSRNOT00000014384,Kpna4,-0.107061419138947,0.716518679232712,0.896662035973222
ENSRNOT00000014386,Eral1,-0.063303896852479,0.831038544774117,0.937668919461798
ENSRNOT00000014388,Col8a2,NA,NA,NA
ENSRNOT00000014391,Slc7a7,-0.085521043602693,0.825589908408828,NA
ENSRNOT00000014395,Mark3,0.256380474880192,0.26244837235883,0.630843392947355
ENSRNOT00000014397,Sap18,0.320174589854421,0.107995931657293,0.445983199251414
ENSRNOT00000014399,Zbtb17,-0.294625371418425,0.432153254528398,0.757007674037475
ENSRNOT00000014401,Selrc1,0.24936652634852,0.278067968192763,0.644152303746278
ENSRNOT00000014402,Vom2r16,NA,NA,NA
ENSRNOT00000014404,Nrgn,0.844985615811127,0.002643319327968,0.09091177370269
ENSRNOT00000014405,Dicer1,-0.309451141366377,0.209308266743158,0.585334970871947
ENSRNOT00000014407,Cox6c,-0.611497987064339,0.013333562659983,0.189774179078175
ENSRNOT00000014409,Tigd4,-0.098981959744777,0.689991646493259,NA
ENSRNOT00000014411,Kcnk15,0.576991253393787,0.020342642490256,0.223931031106915
ENSRNOT00000014413,Ankrd54,-0.323916676380846,0.231471717749343,NA
ENSRNOT00000014414,RGD1560383,0.226919888054301,0.503604568276656,NA
ENSRNOT00000014415,Lypla2,-0.44824361957328,0.231130506451301,0.605568521929864
ENSRNOT00000014433,Tmem154,0.531318263497625,0.442771005506899,NA
ENSRNOT00000014435,Med17,0.554160540699677,0.072034552549592,NA
ENSRNOT00000014436,Zyg11b,-0.848936872899454,0.003733791288333,NA
ENSRNOT00000014437,Npvf,-0.594603264337754,0.39348673885123,NA
ENSRNOT00000014439,Dap,0.076654440170626,0.742283802552929,0.906126175803322
ENSRNOT00000014441,Phyhip,0.199621145571354,0.331740040230356,0.6892469896888
ENSRNOT00000014444,Gpr153,1.00977469361797,0.037889515109495,NA
ENSRNOT00000014445,Ndor1,0.13384993616899,0.583395004051256,NA
ENSRNOT00000014449,ENSRNOT00000014449,0.722029116725698,0.156377822173071,NA
ENSRNOT00000014450,Celf6,-0.273179199810429,0.487823740602854,NA
ENSRNOT00000014452,Lhx2,NA,NA,NA
ENSRNOT00000014454,Tmem203,0.240236744220731,0.334401369077516,NA
ENSRNOT00000014455,Gpr27,0.45480734914637,0.386562954630794,NA
ENSRNOT00000014456,Lalba,0.11753943423996,0.796412912310706,NA
ENSRNOT00000014458,Pithd1,-0.085423580360639,0.817631499952067,NA
ENSRNOT00000014460,Nfe2l3,NA,NA,NA
ENSRNOT00000014464,Anxa6,0.278604166217748,0.232839772924449,0.606292871385447
ENSRNOT00000014465,Cpa1,0.10102888895759,0.857388425926185,NA
ENSRNOT00000014468,Dlx6,-0.603842476291253,0.327140685136361,NA
ENSRNOT00000014470,Med12l,0.61862779255742,0.084946091782126,NA
ENSRNOT00000014478,Fbxo3,-0.083404207551971,0.696549426355557,0.886970644855517
ENSRNOT00000014479,Ythdf2,-0.159934977887635,0.531206932236908,0.813972615574846
ENSRNOT00000014481,Xrn1,-0.041066517805868,0.934357468666153,NA
ENSRNOT00000014484,Celf1,-0.190951124861038,0.40057097869043,0.732838642106291
ENSRNOT00000014489,Tprn,0.247389751650386,0.439559373969946,0.762145460811196
ENSRNOT00000014491,Scg3,-0.143378769070195,0.61681358346903,0.85391455043585
ENSRNOT00000014492,Nrp1,-0.079132416592828,0.693694218815478,0.885760645487883
ENSRNOT00000014493,Rpl32,-0.361697010542706,0.217893802677791,0.592660999700616
ENSRNOT00000014496,RGD1309534,-0.122920056291827,0.613108315694564,0.85280035943592
ENSRNOT00000014498,Rims4,0.177865123268316,0.793059011127555,NA
ENSRNOT00000014502,Lcp1,-0.095799030494286,0.679338027140291,0.879975278626456
ENSRNOT00000014505,Sftpb,0.097396420249214,0.698788205740851,NA
ENSRNOT00000014506,Gmeb1,0.437218019535915,0.252643944846523,NA
ENSRNOT00000014508,Smarcd2,0.587773719326306,0.048703251053188,0.329862327765136
ENSRNOT00000014510,5730508B09Rik,-0.098351463635884,0.851178957119163,NA
ENSRNOT00000014514,Zyg11a,NA,NA,NA
ENSRNOT00000014517,Cebpa,0.491584644279019,0.47904036139409,NA
ENSRNOT00000014519,Tmem108,-0.01665483419115,0.957469812395461,NA
ENSRNOT00000014527,PIK3CA,-0.233102922528667,0.428567277514724,0.754868169465257
ENSRNOT00000014532,Dync1li1,0.080467241611492,0.765311555160354,NA
ENSRNOT00000014533,Tifa,-0.251559640175926,0.409713687285629,NA
ENSRNOT00000014536,Hes3,0.105904720646711,0.68560787784716,NA
ENSRNOT00000014537,Mbd4,-0.100465717461459,0.795135848648062,NA
ENSRNOT00000014541,Dennd3,-0.140989285827799,0.780352699815348,NA
ENSRNOT00000014546,Sptlc1,0.109577622710411,0.62509041057325,0.856871779757986
ENSRNOT00000014548,Slc5a7,-0.660531549973187,0.134474585911243,NA
ENSRNOT00000014549,ENSRNOT00000014549,-0.3443222728518,0.425050040788765,NA
ENSRNOT00000014552,Thbs2,-0.371165987450652,0.351227651994845,NA
ENSRNOT00000014553,Klhl25,0.311668311532003,0.280110797406332,NA
ENSRNOT00000014559,Esm1,-0.867154235606387,0.211472933512358,NA
ENSRNOT00000014560,Birc2,0.487069268921985,0.089780798161428,0.416292976712387
ENSRNOT00000014562,Nhlrc3,-0.18468312654891,0.691549629345571,NA
ENSRNOT00000014565,ENSRNOT00000014565,0.10102888895759,0.857388425926185,NA
ENSRNOT00000014568,Pard6b,0.199026477728641,0.558490196511133,NA
ENSRNOT00000014570,Neurog2,0.006696598453264,0.987746016641751,NA
ENSRNOT00000014572,Cel,0.499913432082361,0.472570883753171,NA
ENSRNOT00000014573,Gabra5,-0.284077445356387,0.237931488859557,0.611230168147945
ENSRNOT00000014583,Mycbp2,-0.106412688440514,0.633059011417577,0.859696062939692
ENSRNOT00000014585,Cmtm6,0.305706104066167,0.289889543977437,NA
ENSRNOT00000014586,Adprhl2,0.390924281386038,0.058021801051094,0.359141305285515
ENSRNOT00000014590,ENSRNOT00000014590,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014593,Exosc10,NA,NA,NA
ENSRNOT00000014595,Adnp,0.327434689347502,0.132041442085545,0.485791638710684
ENSRNOT00000014598,4930546H06Rik,-0.380637526644345,0.232823022520952,NA
ENSRNOT00000014600,Ube3d,-0.041259511116015,0.914630406370608,NA
ENSRNOT00000014602,Scamp1,-0.190108057898977,0.441248549132435,0.763237268690942
ENSRNOT00000014603,Mthfd2,0.064513201855862,0.807777556956515,NA
ENSRNOT00000014604,Braf,-0.203100321073025,0.510728048142191,NA
ENSRNOT00000014605,Taf1d,-0.526460658187521,0.154027962775207,0.519275958475379
ENSRNOT00000014607,ENSRNOT00000014607,0.176060559467497,0.798871330327404,NA
ENSRNOT00000014611,Smptb,0.080758985046433,0.847081872378036,NA
ENSRNOT00000014614,Proser1,0.074544656993484,0.786389681609615,NA
ENSRNOT00000014621,Cep41,-0.171979557739512,0.534397838340966,NA
ENSRNOT00000014623,Pdgfrl,-0.381910497075749,0.444551182345491,NA
ENSRNOT00000014625,Icmt,-0.010624420676838,0.975718122136019,NA
ENSRNOT00000014627,Hspb3,0.548127305770061,0.41302838721272,NA
ENSRNOT00000014629,Exosc10,NA,NA,NA
ENSRNOT00000014630,NEK6,0.382653381789698,0.227562708822385,NA
ENSRNOT00000014631,Mttp,-0.269027700379983,0.640980052109936,NA
ENSRNOT00000014632,Crnkl1,-0.229392420363729,0.338205254036143,0.692372548641328
ENSRNOT00000014635,Angel1,0.170741771982205,0.56837477974664,NA
ENSRNOT00000014636,Nphp3,-0.779777667784795,0.18163420152656,NA
ENSRNOT00000014637,Hadhb,0.004620765819598,0.985342571997687,0.994265108569266
ENSRNOT00000014639,Nmb,0.168243746764489,0.539566814659568,NA
ENSRNOT00000014642,ENSRNOT00000014642,0.624730712040789,0.364815994559104,NA
ENSRNOT00000014645,Irf2bpl,-0.137997066233254,0.610631378323845,NA
ENSRNOT00000014649,ENSRNOT00000014649,0.006597416003045,0.984661804187754,NA
ENSRNOT00000014650,Mob1b,-0.929579003543851,0.016102208669461,NA
ENSRNOT00000014657,Tbx18,0.152412495233121,0.716551835112423,NA
ENSRNOT00000014658,Hadh,0.11566619981258,0.652996978776915,0.86810925274708
ENSRNOT00000014660,Terf2ip,0.055881258201966,0.810052849706887,0.926713137867207
ENSRNOT00000014661,Tox,-0.189288407400527,0.375160919679324,0.715624108142156
ENSRNOT00000014664,Cdan1,0.399735700733515,0.263498052625838,NA
ENSRNOT00000014666,Matn1,-0.705282588380128,0.301054513842284,NA
ENSRNOT00000014668,ENSRNOT00000014668,-0.271177955116502,0.35063174793406,NA
ENSRNOT00000014670,LAS2,0.208874905137516,0.639422927092259,NA
ENSRNOT00000014672,Foxn1,-0.178821937029138,0.583071011383618,NA
ENSRNOT00000014681,ENSRNOT00000014681,-0.002037313379304,0.995479206468404,NA
ENSRNOT00000014684,Atad1,-0.360687122548448,0.138868127223213,0.494842970873233
ENSRNOT00000014687,Prtn3,-0.130525321904997,0.850713529101274,NA
ENSRNOT00000014692,Msantd1,-0.163902877849449,0.772879202450588,NA
ENSRNOT00000014694,Trmt10a,0.030849691275385,0.914756862972343,NA
ENSRNOT00000014695,RGD1305834,-0.358583809406963,0.457981650966979,NA
ENSRNOT00000014699,Ube2o,-0.334102178888685,0.467548730913413,0.781084368480653
ENSRNOT00000014701,Fabp4,0.375641919933856,0.586403104189872,NA
ENSRNOT00000014702,ENSRNOT00000014702,0.150012998150942,0.803054969775503,NA
ENSRNOT00000014704,Slc25a4,-0.197263687408515,0.347445855069307,0.699289311743567
ENSRNOT00000014706,Gtf2a2,-0.015065800505336,0.948314792244571,0.979339730921231
ENSRNOT00000014708,Stambp,0.069871022902867,0.756166508793422,0.908796322602923
ENSRNOT00000014709,Cast,NA,NA,NA
ENSRNOT00000014713,ENSRNOT00000014713,0.558353222375702,0.157750085307467,NA
ENSRNOT00000014718,Abcf2,-0.038946013998704,0.894109248147891,0.963057525152181
ENSRNOT00000014720,Mpped1,-0.098765880489368,0.619801678489643,0.85437467664983
ENSRNOT00000014721,Tekt2,-0.327002731430224,0.372970161501759,NA
ENSRNOT00000014725,Pigk,-0.10834794609323,0.604027443996925,0.84928197808035
ENSRNOT00000014726,ENSRNOT00000014726,-0.01991935693085,0.976567734315408,NA
ENSRNOT00000014727,Gcnt3,0.337616665530863,0.622089788522806,NA
ENSRNOT00000014730,Olr97,NA,NA,NA
ENSRNOT00000014731,Ferd3l,NA,NA,NA
ENSRNOT00000014733,Ift122,0.060980493276738,0.866744309086248,NA
ENSRNOT00000014735,ENSRNOT00000014735,0.009469266108828,0.982760812196255,NA
ENSRNOT00000014738,Zfp410,0.134007422745214,0.597821789222207,0.847852246380531
ENSRNOT00000014739,Serpina7,NA,NA,NA
ENSRNOT00000014747,Ednrb,-0.504411710220821,0.047501664830831,0.326098446791797
ENSRNOT00000014748,ENSRNOT00000014748,0.195885545349349,0.680966616233074,NA
ENSRNOT00000014749,Cmtm4,-0.840200651887493,0.059616390845584,NA
ENSRNOT00000014752,Mrpl45,0.180278481306205,0.532581693502969,0.815445680439873
ENSRNOT00000014753,ENSRNOT00000014753,-0.085184009583621,0.712543041684154,NA
ENSRNOT00000014756,ENSRNOT00000014756,-0.214266112534604,0.66280327986338,NA
ENSRNOT00000014759,Dennd1b,NA,NA,NA
ENSRNOT00000014761,Arl15,-0.098981959744777,0.689991646493259,NA
ENSRNOT00000014762,Lrrcc1,-0.261707709504549,0.347008833080747,0.699289311743567
ENSRNOT00000014763,Twist1,-0.585252191546081,0.244295652361335,NA
ENSRNOT00000014764,Calcb,-0.12528547019867,0.783343789985708,NA
ENSRNOT00000014765,Stoml3,-1.00163982923859,0.134342524059313,NA
ENSRNOT00000014767,RGD1563222,-0.346644738486658,0.583058562961022,NA
ENSRNOT00000014770,Dusp7,-0.539460195438238,0.116894335820337,NA
ENSRNOT00000014772,Tspan14,0.779955336272183,0.049068782064213,NA
ENSRNOT00000014775,Pigh,0.229018261129524,0.482171683536374,NA
ENSRNOT00000014780,Gars,0.067223368016469,0.745578967696754,0.906126175803322
ENSRNOT00000014783,Dopey1,-0.098030363680821,0.813806933900565,NA
ENSRNOT00000014785,Itgb1,0.061610240475632,0.809251347357675,0.926658902188144
ENSRNOT00000014787,Spin1,-0.560386517204937,0.09527050874942,NA
ENSRNOT00000014788,ENSRNOT00000014788,-0.093237749710745,0.715222188455983,0.896473652205633
ENSRNOT00000014791,Mep1a,-0.205842902561304,0.717047537475519,NA
ENSRNOT00000014795,Lhfpl2,0.23979690558862,0.385877845354643,NA
ENSRNOT00000014798,Bnip3l,0.148016876363658,0.537634256562335,0.818829172860855
ENSRNOT00000014800,Vps13a,-0.955911380245251,0.000427644280267,0.031118999047218
ENSRNOT00000014802,Akap13,-0.253456265591672,0.246197857186934,0.620621067928057
ENSRNOT00000014805,Tbpl1,-0.366129189206759,0.135112542952363,0.489426745396672
ENSRNOT00000014807,Igfbp6,0.281197924512856,0.367919887929807,NA
ENSRNOT00000014809,Slc7a2,NA,NA,NA
ENSRNOT00000014810,Bet1,-0.109771671081246,0.654499051967322,0.868641935450116
ENSRNOT00000014811,D330045A20Rik,0.706088950713416,0.185293647688532,NA
ENSRNOT00000014812,Fam81a,-0.689355267077916,0.000652659943842,0.041016710834346
ENSRNOT00000014814,FAM161B,0.236570973492823,0.368707331179008,NA
ENSRNOT00000014817,Eif3l,0.317336897467062,0.163070595736694,0.532502139030593
ENSRNOT00000014819,Fam213a,-0.288239679742052,0.274884552747693,0.643781100354252
ENSRNOT00000014820,Zdhhc20,NA,NA,NA
ENSRNOT00000014821,Gch1,0.693882281152793,0.304933744098618,NA
ENSRNOT00000014824,Has1,-0.285459195295928,0.629155707241363,NA
ENSRNOT00000014826,Nfe2l3,-0.051243512516774,0.931752214820329,NA
ENSRNOT00000014827,Smco4,0.074502996106881,0.798985007306104,NA
ENSRNOT00000014828,Snx25,-0.069820043268998,0.797606687275442,0.923019096708384
ENSRNOT00000014831,Irx6,-0.006559016966779,0.992060386689619,NA
ENSRNOT00000014832,Nup205,0.181133941229862,0.487934997009961,NA
ENSRNOT00000014837,Gyg1,-0.425844789082296,0.056577076747896,0.354915908854992
ENSRNOT00000014838,RGD1559519,-0.046385562557848,0.946733516534863,NA
ENSRNOT00000014842,Fpr1,-0.020150617560381,0.975078499261453,NA
ENSRNOT00000014846,Bmp5,0.556539995245349,0.357691683948302,NA
ENSRNOT00000014849,Rpl29,-0.308794015732345,0.289105785393441,0.652280774942839
ENSRNOT00000014851,Krt24,-0.018075157321913,0.975307039290642,NA
ENSRNOT00000014858,Col20a1,NA,NA,NA
ENSRNOT00000014859,Ipo5,-1.02793321073151,0.014458345876948,NA
ENSRNOT00000014860,Arsb,-0.04189164001989,0.836574990500635,0.939295583779583
ENSRNOT00000014861,Cmtm7,-0.417598281935015,0.238840786818221,NA
ENSRNOT00000014862,Dydc1,-0.129320411715321,0.775704001480014,NA
ENSRNOT00000014863,Gpr179,NA,NA,NA
ENSRNOT00000014865,Ccl5,0.569752106198962,0.289063437506066,NA
ENSRNOT00000014866,Spa17,-0.351830720291643,0.204829470682563,NA
ENSRNOT00000014867,Tcam1,-0.39589329337522,0.411797181390254,NA
ENSRNOT00000014871,Gnb4,-0.008579104303605,0.980827388457735,NA
ENSRNOT00000014875,Kansl2,0.130212449791041,0.582932985648856,0.840324746865664
ENSRNOT00000014877,ENSRNOT00000014877,-0.577414819765364,0.238302300776191,NA
ENSRNOT00000014878,RGD1359634,0.377998973750619,0.210927247873583,0.58678550303068
ENSRNOT00000014879,Osr2,NA,NA,NA
ENSRNOT00000014883,Vom2r10,NA,NA,NA
ENSRNOT00000014885,Il17ra,-0.107809342060044,0.751873087217823,NA
ENSRNOT00000014887,Dnase2,0.59342377138424,0.041575149101733,0.308737820248794
ENSRNOT00000014888,Ctnnal1,-0.020564340825151,0.944425793874997,0.978686180941066
ENSRNOT00000014904,Rpl22,-0.483619590856421,0.01479005787983,0.199600012569662
ENSRNOT00000014905,Gk5,0.105904720646711,0.68560787784716,NA
ENSRNOT00000014908,Vmn1r228,NA,NA,NA
ENSRNOT00000014909,CPB2,0.406629570955775,0.465780741416681,NA
ENSRNOT00000014910,Dynll1,-0.212180408588243,0.393430484787101,0.729261125484959
ENSRNOT00000014912,Ssr3,0.579823970015319,0.158153773019692,0.526982389004464
ENSRNOT00000014913,Coq6,0.146507032244277,0.565283044747299,0.832357344622976
ENSRNOT00000014916,ENSRNOT00000014916,-0.076275698598478,0.905109369510295,NA
ENSRNOT00000014917,Lama2,-0.5982926981271,0.155429439092829,NA
ENSRNOT00000014921,2610034M16Rik,-1.02209044991922,0.141062538185927,NA
ENSRNOT00000014924,Dlc1,-0.20394789491842,0.525131108293356,NA
ENSRNOT00000014925,Crhr2,0.105904720646711,0.68560787784716,NA
ENSRNOT00000014926,Hmgcll1,-0.662775678578702,0.027254840738717,0.255826222347821
ENSRNOT00000014928,RGD1307595,0.006597416003045,0.984661804187754,NA
ENSRNOT00000014930,Taf5l,1.28895242410669,0.037468080811165,NA
ENSRNOT00000014933,Mrps25,0.314486262457833,0.210916739552777,0.58678550303068
ENSRNOT00000014934,Srm,0.182884700131269,0.454594306942685,0.773122538396202
ENSRNOT00000014938,06-Mar,NA,NA,NA
ENSRNOT00000014939,Trak2,NA,NA,NA
ENSRNOT00000014941,Anxa11,0.293999990081145,0.136652402091608,0.491284853916852
ENSRNOT00000014943,Socs7,-0.180722758200227,0.683536146788198,NA
ENSRNOT00000014946,Dlx5,-0.128454027405445,0.789946741560264,NA
ENSRNOT00000014948,Calca,0.793464453866113,0.183155824707396,NA
ENSRNOT00000014949,Fabp9,NA,NA,NA
ENSRNOT00000014951,Hcfc2,0.209726447819424,0.517419862264896,NA
ENSRNOT00000014962,Ank2,-0.071485589809789,0.83722478211626,NA
ENSRNOT00000014964,Plac9,0.604038632384131,0.211546924556414,NA
ENSRNOT00000014965,4833427G06Rik,-0.1746474559775,0.789895685706362,NA
ENSRNOT00000014970,Cpa3,0.08560657665514,0.717648139251322,NA
ENSRNOT00000014971,ENSRNOT00000014971,-0.302485146912986,0.331676248334188,0.6892469896888
ENSRNOT00000014979,Papss2,-0.284247252247057,0.334190393472206,NA
ENSRNOT00000014980,RGD1309492,-0.082537649499535,0.690820991483127,0.88405169191058
ENSRNOT00000014981,Elane,-0.03255402906744,0.947523263558324,NA
ENSRNOT00000014986,ENSRNOT00000014986,0.082382629732765,0.811304644130758,NA
ENSRNOT00000014988,Tjp1,-0.096139982116437,0.664113393307079,0.873432838068369
ENSRNOT00000014993,Ssna1,1.20506163904509,6.27E-06,0.001399699000314
ENSRNOT00000014997,CMC2,0.120061305010069,0.623016421684586,0.856025586657167
ENSRNOT00000014998,IQCA1P1,-0.554337125614553,0.34752339569309,NA
ENSRNOT00000015006,Cyb5b,-0.215720404058201,0.357501364112829,0.704834998824456
ENSRNOT00000015009,Polr2f,0.274942191603297,0.169589391047121,0.543267590504516
ENSRNOT00000015010,MGC94891,-0.759012007521332,0.268756864633032,NA
ENSRNOT00000015011,Tmem254,0.27387921376681,0.1952453833916,0.567428918999629
ENSRNOT00000015015,Tfdp2,-0.14664823573981,0.640167833494982,NA
ENSRNOT00000015016,Tpd52l3,-0.457866880667717,0.473239141216657,NA
ENSRNOT00000015017,Minpp1,-0.13865056944089,0.657394297425011,0.869982582895241
ENSRNOT00000015019,Ppp2r1a,0.007045089213977,0.977522564407494,0.991413576211817
ENSRNOT00000015020,Sgms2,0.403056859093021,0.539164588473621,NA
ENSRNOT00000015021,Blk,-0.010493851065662,0.975662636904783,NA
ENSRNOT00000015026,Zfp704,-0.925446656257584,0.110006826584541,NA
ENSRNOT00000015029,Cfd,0.359589280326616,0.478528857944764,NA
ENSRNOT00000015032,Gtf2b,0.063192825786139,0.787606888421003,0.918786098490447
ENSRNOT00000015033,Rims3,-0.190202144098209,0.73045794272315,NA
ENSRNOT00000015034,Trak2,-0.765334665802507,0.236649211093878,NA
ENSRNOT00000015035,Sftpc,0.393094968753095,0.56881145386227,NA
